Company,Orig,Review,Cocao,Location,Rating,Type,BroadOrig
Middlebury,Belize,2013,80%,U.S.A.,3.25,Trinitario,Belize
Moho,"Toledo District, w/ nibs",2013,73%,U.S.A.,3.25,Trinitario,Belize
Moho,Toledo District,2013,72%,U.S.A.,3,Trinitario,Belize
Moho,"Umoho R., Toledo District, San Felipe",2010,67%,U.S.A.,2.75,Trinitario,Belize
Mutari,"Tien Giang, batch 1 SRB",2016,80%,U.S.A.,3,Trinitario,Vietnam
Naive,Grenada,2012,71%,Lithuania,2.5,Trinitario,Grenada
Naï¿_ve,Chuao,2014,75%,Lithuania,2.75,Trinitario,Venezuela
Nathan Miller,Madagascar,2014,73.50%,U.S.A.,2.5,Trinitario,Madagascar
Neuhaus (Callebaut),Manickchand Estate,2008,67%,Belgium,3.75,Trinitario,Trinidad
Nibble,Elvesia P.,2015,72%,U.S.A.,2.75,Trinitario,Dominican Republic
Nibble,"Ambanja, Sambirano Valley",2015,72%,U.S.A.,3,Trinitario,Madagascar
Noble Bean aka Jerjobo,Moho Valley,2014,75%,U.S.A.,3,Trinitario,Belize
Nuance,"Ecuador, 2013",2015,70%,U.S.A.,2.75,Trinitario,Ecuador
Nuance,"Sambirano Valley, 2012",2015,70%,U.S.A.,3.5,Trinitario,Madagascar
Oakland Chocolate Co.,Jamaica,2010,70%,U.S.A.,2.5,Trinitario,Jamaica
Ohiyo,"San Juan Estate, Gran Couva",2015,70%,U.S.A.,2.75,Trinitario,Trinidad
Omnom,"Kakao Kamili, Kilombero Valley",2016,70%,Iceland,3.75,Trinitario,Tanzania
Omnom,Madagascar,2014,66%,Iceland,3.5,Trinitario,Madagascar
organicfair,Maya Mountain,2013,74%,Canada,2.75,Trinitario,Belize
organicfair,Nicaraqua,2013,72%,Canada,2.75,Trinitario,Nicaragua
organicfair,Mindo,2013,72%,Canada,3,Trinitario,Ecuador
Palette de Bine,Maya Mtn,2016,72%,Canada,3,Trinitario,Belize
Palette de Bine,"San Juan Estate, Gran Couva",2015,70%,Canada,3.25,Trinitario,Trinidad
Palette de Bine,Lam Dong,2015,72%,Canada,3.75,Trinitario,Vietnam
Palette de Bine,Sambirano,2014,78%,Canada,3.75,Trinitario,Madagascar
Palette de Bine,Gran Couva,2014,70%,Canada,3.75,Trinitario,Trinidad
Patric,Madagascar,2009,75%,U.S.A.,4,Trinitario,Madagascar
Patric,Madagascar,2009,67%,U.S.A.,3.5,Trinitario,Madagascar
Patric,"Rio Caribe, Paria Penninsula",2009,70%,U.S.A.,3.5,Trinitario,Venezuela
Patric,Madagascar,2007,70%,U.S.A.,4,Trinitario,Madagascar
Paul Young,"Madagascar, w/ shell",2014,73%,U.K.,2.25,Trinitario,Madagascar
Paul Young,"Madagascar, w/ shell",2014,64%,U.K.,2.75,Trinitario,Madagascar
Pierre Marcolini,Trinite,2010,75%,Belgium,3.25,Trinitario,Trinidad
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",2007,72%,Belgium,4,Trinitario,Madagascar
Pitch Dark,Nicalizo,2015,80%,U.S.A.,2.75,Trinitario,Nicaragua
Pitch Dark,Akesson Estate,2014,73%,U.S.A.,3.25,Trinitario,Madagascar
Pitch Dark,Namau Village,2014,73%,U.S.A.,2.5,Trinitario,Fiji
Pralus,Chuao,2010,75%,France,3.5,Trinitario,Venezuela
Pralus,Papouasie,2008,75%,France,3,Trinitario,Papua New Guinea
Pralus,Trinidad,2006,75%,France,3.5,Trinitario,Trinidad
Pralus,"Barlovento, Venezuela",2006,75%,France,3.5,Trinitario,Venezuela
Pralus,Jamaique,2006,75%,France,4,Trinitario,Jamaica
Pralus,Equateur,2006,75%,France,3,Trinitario,Ecuador
Pralus,Vanuatu,2006,75%,France,3,Trinitario,Vanuatu
Pralus,Colombie,2006,75%,France,3.5,Trinitario,Colombia
Pralus,Cuba,2006,75%,France,3,Trinitario,Cuba
Pump Street Bakery,"Crayfish Bay Estate, 2014",2015,70%,U.K.,3.5,Trinitario,Grenada
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",2014,75%,U.K.,2.75,Trinitario,Venezuela
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",2014,72%,U.K.,3.25,Trinitario,Madagascar
Quetzalli (Wolter),"Uranga, Lot 22032016",2016,74%,Mexico,3,Trinitario,Mexico
Raaka,Madagascar,2012,75%,U.S.A.,3.25,Trinitario,Madagascar
Ritual,"Toledo District, Maya",2013,75%,U.S.A.,3.75,Trinitario,Belize
Ritual,Sambirano,2012,75%,U.S.A.,4,Trinitario,Madagascar
Ritual,Gran Couva,2012,75%,U.S.A.,3.5,Trinitario,Trinidad
Robert (aka Chocolaterie Robert),Madagascar,2013,75%,Madagascar,3.25,Trinitario,Madagascar
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,2013,68%,Madagascar,3.25,Trinitario,Madagascar
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",2012,66%,U.K.,3.5,Trinitario,Grenada
Rogue,"Akessons Estate, Sambirano, 2013",2013,70%,U.S.A.,3.5,Trinitario,Madagascar
Rogue,"Bachelor's Hall E., St. Thomas Parish",2013,75%,U.S.A.,3.75,Trinitario,Jamaica
Rogue,Rio Caribe,2009,70%,U.S.A.,3.5,Trinitario,Venezuela
Rogue,Jamaica,2008,70%,U.S.A.,2.75,Trinitario,Jamaica
Rogue,"Sambirano, 2008",2008,70%,U.S.A.,2.75,Trinitario,Madagascar
Rogue,Trinidad,2008,70%,U.S.A.,3,Trinitario,Trinidad
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",2012,76%,Hungary,2.25,Trinitario,Venezuela
Rozsavolgyi,"Sambirano, Akesson Estate",2012,72%,Hungary,2.5,Trinitario,Madagascar
S.A.I.D.,Malgascio,2010,64%,Italy,3.5,Trinitario,Madagascar
Salgado,Carenero Superior,2008,70%,Argentina,3.5,Trinitario,Venezuela
Scharffen Berger,Camahogne,2010,68%,U.S.A.,3.5,Trinitario,Grenada
Scharffen Berger,Ben Tre,2009,72%,U.S.A.,3.75,Trinitario,Vietnam
Scharffen Berger,Jamaica a l'ancienne,2006,70%,U.S.A.,2,Trinitario,Jamaica
Shark Mountain,Jamaica,2015,72%,U.S.A.,3.25,Trinitario,Jamaica
Shark Mountain,Ecuador,2014,75%,U.S.A.,3,Trinitario,Ecuador
Silvio Bessone,"Bahia, Scavina",2011,60%,Italy,3.25,Trinitario,Brazil
Sirene,"Somia Plantation, 2012",2015,100%,Canada,3,Trinitario,Madagascar
Sirene,"Somia Plantation, 2012",2014,67%,Canada,3.75,Trinitario,Madagascar
Sirene,"Somia Plantation, 2012",2014,73%,Canada,3.75,Trinitario,Madagascar
"Smooth Chocolator, The",Tien Giang,2016,70%,Australia,3,Trinitario,Vietnam
"Smooth Chocolator, The",Akesson's Estate,2015,65%,Australia,3.25,Trinitario,Madagascar
"Smooth Chocolator, The",Akesson's Estate,2015,70%,Australia,3.5,Trinitario,Madagascar
"Smooth Chocolator, The",San Juan Estate,2015,70%,Australia,3.75,Trinitario,Trinidad
"Smooth Chocolator, The","Chuao, batch 3",2015,70%,Australia,3.75,Trinitario,Venezuela
Snake & Butterfly,Madagascar,2010,68%,U.S.A.,3,Trinitario,Madagascar
Sol Cacao,Madagascar,2015,72%,U.S.A.,3,Trinitario,Madagascar
Solstice,Sambirano,2013,70%,U.S.A.,3,Trinitario,Madagascar
Soma,"Sambirano Valley, Black Science, B-60307.0",2016,70%,Canada,3.5,Trinitario,Madagascar
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,70%,Canada,3.75,Trinitario,Nicaragua
Soma,"Tien Giang, Black S., batch VIT60420.0",2016,70%,Canada,4,Trinitario,Vietnam
Soma,La Dalia,2014,70%,Canada,3.25,Trinitario,Nicaragua
Soma,"Rizek Cacao, Domin. Rep.",2013,77%,Canada,3.75,Trinitario,Dominican Republic
Soma,"Sangre Grande P., Trinidad",2013,70%,Canada,3.75,Trinitario,Trinidad
Soma,"Bachelor's Hall E., St. Thomas Parish",2013,70%,Canada,4,Trinitario,Jamaica
Soma,Cahabon Region,2012,70%,Canada,3.5,Trinitario,Guatemala
Soma,Carenero Superior,2012,70%,Canada,3.75,Trinitario,Venezuela
Soma,Papua New Guinea,2012,85%,Canada,3.5,Trinitario,Papua New Guinea
Soma,"Grenada, Black Science",2011,70%,Canada,2.75,Trinitario,Grenada
Soma,Conacado,2009,70%,Canada,3,Trinitario,Dominican Republic
Soma,Papua New Guinea,2009,70%,Canada,3.5,Trinitario,Papua New Guinea
Spencer,Malekula Island,2014,72%,Australia,2.75,Trinitario,Vanuatu
Starchild,Sambirano Valley,2015,70%,U.S.A.,3,Trinitario,Madagascar
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",2012,68%,Switzerland,2.75,Trinitario,Brazil
Sublime Origins,Sambirano,2013,67%,U.S.A.,2.75,Trinitario,Madagascar
Sublime Origins,Moho Valley,2013,78%,U.S.A.,3.25,Trinitario,Belize
Szanto Tibor,Baracoa,2015,88%,Hungary,3.25,Trinitario,Cuba
Szanto Tibor,Ambolikapiky,2015,70%,Hungary,3.25,Trinitario,Madagascar
Szanto Tibor,"Ben Tre, Mekong Delta",2015,70%,Hungary,3.25,Trinitario,Vietnam
Szanto Tibor,Baracoa,2014,70%,Hungary,3.75,Trinitario,Cuba
Tablette (aka Vanillabeans),Vietnam,2015,60%,Japan,3.25,Trinitario,Vietnam
Tablette (aka Vanillabeans),Trinidad,2015,77%,Japan,2.75,Trinitario,Trinidad
Tan Ban Skrati,"Paramaribo, batch 20160043-01",2016,70%,Suriname,3.25,Trinitario,Suriname
Taza,Belize,2014,68%,U.S.A.,3,Trinitario,Belize
Terroir,Belize,2015,70%,U.S.A.,3.75,Trinitario,Belize
Terroir,Madagascar,2015,70%,U.S.A.,3.75,Trinitario,Madagascar
Terroir,Guatemala,2015,70%,U.S.A.,3.75,Trinitario,Guatemala
Terroir,Madagascar,2014,67%,U.S.A.,3.75,Trinitario,Madagascar
Theo,Madagascar,2007,65%,U.S.A.,3.5,Trinitario,Madagascar
Tobago Estate (Pralus),"Roxborough, Tobago",2012,70%,France,4,Trinitario,Tobago
twenty-four blackbirds,Madagascar,2014,75%,U.S.A.,3.5,Trinitario,Madagascar
Upchurch,"Madagascar, Sassy Bar",2016,72%,U.S.A.,3,Trinitario,Madagascar
Urzi,"Sur del Lago, Merida",2014,65%,Italy,3.25,Trinitario,Venezuela
Valrhona,Chuao 2002 P.,2007,65%,France,3.75,Trinitario,Venezuela
Valrhona,Caraibe,2006,66%,France,3,Trinitario,Carribean
Valrhona,Gran Couva 2005 P.,2006,64%,France,2.5,Trinitario,Trinidad
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",2006,64%,France,3.5,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,72%,Madagascar,2.75,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,76%,Madagascar,2.75,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,80%,Madagascar,2.75,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,70%,Madagascar,3,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,2009,68%,Madagascar,3,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,64%,Madagascar,3.25,Trinitario,Madagascar
Videri,Trinidad,2014,75%,U.S.A.,3.5,Trinitario,Trinidad
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",2012,70%,France,3.5,Trinitario,Vietnam
Violet Sky,Sambirano Valley,2015,77%,U.S.A.,2.75,Trinitario,Madagascar
Violet Sky,Cahabon,2015,77%,U.S.A.,2.75,Trinitario,Guatemala
Wellington Chocolate Factory,Conacado,2016,70%,New Zealand,3.5,Trinitario,Dominican Republic
Willie's Cacao,Los Llanos,2014,88%,U.K.,3,Trinitario,Colombia
Willie's Cacao,Sambirano,2010,71%,U.K.,3,Trinitario,Madagascar
Willie's Cacao,Rio Caribe,2009,72%,U.K.,3.25,Trinitario,Venezuela
Woodblock,Gran Couva,2013,70%,U.S.A.,3.5,Trinitario,Trinidad
Woodblock,Sambirano,2012,70%,U.S.A.,3.25,Trinitario,Madagascar
Zak's,"Madagascar, Batch 2",2015,70%,U.S.A.,3.25,Trinitario,Madagascar
Zak's,"Belize, Batch 2",2015,70%,U.S.A.,3.5,Trinitario,Belize
Zart Pralinen,San Juan Estate,2016,85%,Austria,2.75,Trinitario,Trinidad
Zart Pralinen,"San Juan Estate, Gran Couva",2016,78%,Austria,3.5,Trinitario,Trinidad
Zokoko,Tokiala,2011,66%,Australia,3.5,Trinitario,Papua New Guinea
Amedei,Venezuela,2007,70%,Italy,3.75,Trinitario (85% Criollo),Venezuela
Amedei,Madagascar,2007,70%,Italy,4,Trinitario (85% Criollo),Madagascar
Starchild,Rio Tuma,2015,70%,U.S.A.,3,Trinitario (Amelonado),Nicaragua
Nugali,Fazenda Leolinda,2016,70%,Brazil,3.5,Trinitario (Scavina),Brazil
Cacao Barry,Grand 'Anse,2016,65%,France,3.5,"Trinitario, Criollo",Haiti
Felchlin,Elvesia P.,2006,74%,Switzerland,3,"Trinitario, Criollo",Dominican Republic
Guittard,Sur del Lago,2006,65%,U.S.A.,2.5,"Trinitario, Criollo",Venezuela
Hotel Chocolat (Coppeneur),Sambirano,2012,66%,U.K.,3.5,"Trinitario, Criollo",Madagascar
Hummingbird,"Ocumare, Cumboto",2013,70%,Canada,3.25,"Trinitario, Criollo",Venezuela
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",2016,70%,Japan,2.25,"Trinitario, Criollo",Peru
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",2016,70%,Japan,2.5,"Trinitario, Criollo",Peru
La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",2016,70%,Japan,3,"Trinitario, Criollo",Belize
Scharffen Berger,Amina,2010,65%,U.S.A.,3.75,"Trinitario, Criollo",Madagascar
Glennmade,Bahia,2015,66%,U.S.A.,3,"Trinitario, Forastero",Brazil
Pralus,"Caracas, Venezuela and Ghana",2006,75%,France,3,"Trinitario, Forastero","Venezuela, Ghana"
Soma,Black Science Blend 1,2010,70%,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru"
Timo A. Meyer,"Belize, med roast",2016,72%,Germany,3.75,"Trinitario, TCGA",Belize
